Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
12/2/2007;16:01:00;1.374;0.048;240.280;5.600;0.000;0.000;17.000
12/2/2007;16:02:00;1.360;0.000;239.110;5.600;0.000;0.000;18.000
12/2/2007;16:03:00;1.348;0.000;238.210;5.600;0.000;0.000;17.000
12/2/2007;16:04:00;1.356;0.000;239.060;5.600;0.000;0.000;18.000
12/2/2007;16:05:00;1.362;0.046;239.700;5.600;0.000;0.000;18.000
12/2/2007;16:06:00;1.356;0.000;239.000;5.600;0.000;0.000;17.000
12/2/2007;16:07:00;1.342;0.000;237.960;5.600;0.000;0.000;17.000
12/2/2007;16:08:00;1.340;0.000;237.660;5.600;0.000;0.000;18.000
12/2/2007;16:09:00;1.350;0.000;238.650;5.600;0.000;0.000;17.000
12/2/2007;16:10:00;1.324;0.000;238.150;5.400;0.000;0.000;18.000
12/2/2007;16:11:00;1.290;0.054;239.390;5.400;0.000;0.000;17.000
12/2/2007;16:12:00;1.292;0.054;239.580;5.400;0.000;0.000;18.000
12/2/2007;16:13:00;1.272;0.060;237.570;5.200;0.000;0.000;17.000
12/2/2007;16:14:00;1.284;0.056;238.670;5.400;0.000;0.000;17.000
12/2/2007;16:15:00;1.296;0.054;239.860;5.400;0.000;0.000;18.000
12/2/2007;16:16:00;1.342;0.000;239.010;5.600;0.000;0.000;18.000
12/2/2007;16:17:00;1.406;0.076;240.020;5.800;0.000;0.000;17.000
12/2/2007;16:18:00;1.410;0.080;240.730;5.800;0.000;0.000;18.000
12/2/2007;16:19:00;1.408;0.080;240.620;5.800;0.000;0.000;18.000
12/2/2007;16:20:00;1.408;0.080;240.810;5.800;0.000;0.000;17.000
12/2/2007;16:21:00;0.906;0.086;241.050;4.400;0.000;0.000;11.000
12/2/2007;16:22:00;0.336;0.090;240.560;1.400;0.000;0.000;0.000
12/2/2007;16:23:00;0.334;0.090;240.300;1.400;0.000;0.000;0.000
12/2/2007;16:24:00;0.334;0.092;241.020;1.400;0.000;0.000;0.000
12/2/2007;16:25:00;0.334;0.098;242.300;1.400;0.000;0.000;0.000
12/2/2007;16:26:00;0.336;0.102;243.150;1.400;0.000;0.000;0.000
12/2/2007;16:27:00;0.334;0.102;243.170;1.400;0.000;0.000;0.000
12/2/2007;16:28:00;0.332;0.096;242.080;1.400;0.000;0.000;0.000
12/2/2007;16:29:00;0.330;0.098;242.370;1.400;0.000;0.000;0.000
12/2/2007;16:30:00;0.328;0.102;242.920;1.400;0.000;0.000;0.000
12/2/2007;16:31:00;0.290;0.000;242.250;1.200;0.000;0.000;0.000
12/2/2007;16:32:00;0.236;0.000;240.480;1.000;0.000;0.000;0.000
12/2/2007;16:33:00;0.236;0.000;240.520;1.000;0.000;0.000;0.000
12/2/2007;16:34:00;0.238;0.000;242.050;1.000;0.000;0.000;0.000
12/2/2007;16:35:00;0.238;0.000;242.510;1.000;0.000;0.000;0.000
12/2/2007;16:36:00;0.240;0.000;243.060;1.000;0.000;0.000;0.000
12/2/2007;16:37:00;0.240;0.000;243.020;1.000;0.000;0.000;0.000
12/2/2007;16:38:00;0.240;0.000;242.910;1.000;0.000;0.000;0.000
12/2/2007;16:39:00;0.392;0.000;242.380;1.600;0.000;0.000;0.000
12/2/2007;16:40:00;0.510;0.000;241.890;2.000;0.000;0.000;0.000
12/2/2007;16:41:00;0.510;0.000;241.740;2.000;0.000;0.000;0.000
12/2/2007;16:42:00;0.550;0.000;241.900;2.400;0.000;0.000;0.000
12/2/2007;16:43:00;0.590;0.058;241.190;2.400;0.000;0.000;0.000
12/2/2007;16:44:00;0.590;0.058;241.160;2.400;0.000;0.000;0.000
12/2/2007;16:45:00;0.580;0.052;239.940;2.400;0.000;0.000;0.000
12/2/2007;16:46:00;0.576;0.050;239.390;2.400;0.000;0.000;0.000
12/2/2007;16:47:00;0.576;0.052;239.640;2.400;0.000;0.000;0.000
12/2/2007;16:48:00;0.576;0.052;239.980;2.400;0.000;0.000;0.000
12/2/2007;16:49:00;0.582;0.060;241.800;2.400;0.000;0.000;0.000
12/2/2007;16:50:00;0.582;0.062;242.420;2.400;0.000;0.000;0.000
12/2/2007;16:51:00;0.578;0.060;241.600;2.400;0.000;0.000;0.000
12/2/2007;16:52:00;0.578;0.062;242.150;2.400;0.000;0.000;0.000
12/2/2007;16:53:00;0.576;0.058;241.380;2.400;0.000;0.000;0.000
12/2/2007;16:54:00;0.606;0.080;240.990;2.600;0.000;0.000;0.000
12/2/2007;16:55:00;0.664;0.156;240.910;2.800;0.000;0.000;0.000
12/2/2007;16:56:00;0.612;0.084;240.610;2.600;0.000;0.000;0.000
12/2/2007;16:57:00;0.620;0.088;241.340;2.600;0.000;0.000;0.000
12/2/2007;16:58:00;0.616;0.086;241.000;2.600;0.000;0.000;0.000
12/2/2007;16:59:00;0.614;0.086;240.770;2.600;0.000;0.000;0.000
12/2/2007;17:00:00;0.610;0.084;240.510;2.600;0.000;0.000;0.000
12/2/2007;17:01:00;0.610;0.084;240.610;2.600;0.000;0.000;0.000
12/2/2007;17:02:00;0.608;0.084;240.680;2.400;0.000;0.000;0.000
12/2/2007;17:03:00;0.608;0.084;240.820;2.400;0.000;0.000;0.000
12/2/2007;17:04:00;0.598;0.080;239.780;2.400;0.000;0.000;0.000
12/2/2007;17:05:00;0.630;0.110;239.440;2.800;0.000;0.000;0.000
12/2/2007;17:06:00;0.674;0.198;239.140;2.800;0.000;1.000;0.000
12/2/2007;17:07:00;0.670;0.192;237.840;2.800;0.000;1.000;0.000
12/2/2007;17:08:00;0.668;0.190;237.840;2.800;0.000;1.000;0.000
12/2/2007;17:09:00;0.630;0.136;237.600;2.600;0.000;2.000;0.000
12/2/2007;17:10:00;0.574;0.058;236.540;2.400;0.000;1.000;0.000
12/2/2007;17:11:00;0.576;0.060;237.350;2.400;0.000;1.000;0.000
12/2/2007;17:12:00;0.586;0.064;238.190;2.400;0.000;2.000;0.000
12/2/2007;17:13:00;0.582;0.060;237.020;2.400;0.000;1.000;0.000
12/2/2007;17:14:00;0.582;0.060;237.230;2.400;0.000;2.000;0.000
12/2/2007;17:15:00;0.582;0.060;237.110;2.400;0.000;1.000;0.000
12/2/2007;17:16:00;0.580;0.060;237.080;2.400;0.000;1.000;0.000
12/2/2007;17:17:00;0.582;0.062;237.780;2.400;0.000;2.000;0.000
12/2/2007;17:18:00;0.584;0.064;238.420;2.400;0.000;1.000;0.000
12/2/2007;17:19:00;0.580;0.062;237.620;2.400;0.000;1.000;0.000
12/2/2007;17:20:00;0.582;0.064;238.150;2.400;0.000;2.000;0.000
12/2/2007;17:21:00;0.578;0.064;238.910;2.400;0.000;1.000;0.000
12/2/2007;17:22:00;0.574;0.064;238.590;2.400;0.000;1.000;0.000
12/2/2007;17:23:00;0.572;0.062;238.350;2.400;0.000;2.000;0.000
12/2/2007;17:24:00;0.576;0.068;239.620;2.400;0.000;1.000;0.000
12/2/2007;17:25:00;0.576;0.068;239.670;2.400;0.000;1.000;0.000
12/2/2007;17:26:00;0.576;0.070;240.020;2.400;0.000;1.000;0.000
12/2/2007;17:27:00;0.582;0.068;239.370;2.400;0.000;2.000;0.000
12/2/2007;17:28:00;0.660;0.156;239.060;2.800;0.000;1.000;0.000
12/2/2007;17:29:00;0.650;0.164;238.060;2.800;0.000;1.000;0.000
12/2/2007;17:30:00;0.650;0.164;238.170;2.800;0.000;1.000;0.000
12/2/2007;17:31:00;0.646;0.160;237.160;2.800;0.000;1.000;0.000
12/2/2007;17:32:00;0.670;0.178;236.830;3.000;0.000;2.000;0.000
12/2/2007;17:33:00;0.776;0.288;237.390;3.400;0.000;1.000;0.000
12/2/2007;17:34:00;1.030;0.282;237.130;4.400;0.000;1.000;0.000
12/2/2007;17:35:00;1.020;0.276;236.150;4.400;0.000;1.000;0.000
12/2/2007;17:36:00;1.024;0.288;238.040;4.400;0.000;1.000;0.000
12/2/2007;17:37:00;1.018;0.288;238.040;4.400;0.000;1.000;0.000
12/2/2007;17:38:00;0.982;0.232;237.710;4.200;0.000;1.000;0.000
12/2/2007;17:39:00;0.940;0.164;236.990;4.000;0.000;0.000;0.000
12/2/2007;17:40:00;0.942;0.166;237.360;4.000;0.000;0.000;0.000
12/2/2007;17:41:00;0.878;0.080;236.030;3.600;0.000;0.000;0.000
12/2/2007;17:42:00;0.878;0.068;237.300;3.600;0.000;0.000;0.000
12/2/2007;17:43:00;0.880;0.070;237.800;3.600;0.000;0.000;0.000
12/2/2007;17:44:00;0.884;0.074;238.770;3.600;0.000;0.000;0.000
12/2/2007;17:45:00;0.884;0.074;238.810;3.600;0.000;0.000;0.000
12/2/2007;17:46:00;0.876;0.068;237.280;3.600;0.000;0.000;0.000
12/2/2007;17:47:00;0.852;0.000;238.780;3.600;0.000;0.000;0.000
12/2/2007;17:48:00;0.794;0.056;239.080;3.200;0.000;0.000;0.000
12/2/2007;17:49:00;0.784;0.058;238.030;3.200;0.000;0.000;0.000
12/2/2007;17:50:00;0.780;0.058;237.710;3.200;0.000;0.000;0.000
12/2/2007;17:51:00;0.782;0.058;238.080;3.200;0.000;0.000;0.000
12/2/2007;17:52:00;0.784;0.058;238.420;3.200;0.000;0.000;0.000
12/2/2007;17:53:00;0.778;0.058;237.620;3.200;0.000;0.000;0.000
12/2/2007;17:54:00;0.786;0.056;239.040;3.200;0.000;0.000;0.000
12/2/2007;17:55:00;0.786;0.058;238.980;3.200;0.000;0.000;0.000
12/2/2007;17:56:00;0.788;0.056;239.430;3.200;0.000;0.000;0.000
12/2/2007;17:57:00;0.796;0.054;239.700;3.200;0.000;0.000;0.000
12/2/2007;17:58:00;0.788;0.058;238.040;3.200;0.000;0.000;0.000
12/2/2007;17:59:00;0.790;0.058;238.310;3.200;0.000;0.000;0.000
12/2/2007;18:00:00;0.794;0.056;239.280;3.200;0.000;0.000;0.000
12/2/2007;18:01:00;0.792;0.056;238.910;3.200;0.000;0.000;0.000
12/2/2007;18:02:00;0.788;0.056;239.310;3.200;0.000;0.000;0.000
12/2/2007;18:03:00;0.786;0.058;238.890;3.200;0.000;0.000;0.000
12/2/2007;18:04:00;0.786;0.056;238.810;3.200;0.000;0.000;0.000
12/2/2007;18:05:00;0.778;0.060;237.380;3.200;0.000;0.000;0.000
12/2/2007;18:06:00;0.782;0.060;237.900;3.200;0.000;0.000;0.000
12/2/2007;18:07:00;0.778;0.060;237.390;3.200;0.000;0.000;0.000
12/2/2007;18:08:00;0.778;0.062;237.060;3.200;0.000;0.000;0.000
12/2/2007;18:09:00;0.782;0.060;237.960;3.200;0.000;0.000;0.000
12/2/2007;18:10:00;0.956;0.000;237.400;4.000;0.000;0.000;0.000
12/2/2007;18:11:00;1.206;0.060;237.050;5.000;0.000;0.000;0.000
12/2/2007;18:12:00;1.214;0.064;237.550;5.000;0.000;0.000;0.000
12/2/2007;18:13:00;1.208;0.062;237.270;5.000;0.000;0.000;0.000
12/2/2007;18:14:00;1.280;0.136;237.430;5.400;0.000;0.000;0.000
12/2/2007;18:15:00;1.276;0.162;237.570;5.400;0.000;0.000;0.000
12/2/2007;18:16:00;1.268;0.160;236.680;5.400;0.000;0.000;0.000
12/2/2007;18:17:00;1.276;0.164;237.810;5.400;0.000;0.000;0.000
12/2/2007;18:18:00;1.274;0.164;237.830;5.400;0.000;0.000;0.000
12/2/2007;18:19:00;1.262;0.160;236.640;5.400;0.000;0.000;0.000
12/2/2007;18:20:00;1.268;0.164;237.650;5.400;0.000;0.000;0.000
12/2/2007;18:21:00;1.270;0.168;238.340;5.400;0.000;0.000;0.000
12/2/2007;18:22:00;1.264;0.164;237.730;5.200;0.000;0.000;0.000
12/2/2007;18:23:00;1.266;0.166;238.220;5.200;0.000;0.000;0.000
12/2/2007;18:24:00;1.266;0.168;238.250;5.200;0.000;0.000;0.000
12/2/2007;18:25:00;1.206;0.090;237.670;5.000;0.000;0.000;0.000
12/2/2007;18:26:00;1.170;0.000;237.880;4.800;0.000;0.000;0.000
12/2/2007;18:27:00;1.154;0.000;237.500;4.800;0.000;0.000;0.000
12/2/2007;18:28:00;1.096;0.064;237.050;4.600;0.000;0.000;0.000
12/2/2007;18:29:00;1.060;0.064;237.020;4.400;0.000;0.000;0.000
12/2/2007;18:30:00;0.774;0.060;236.760;3.200;0.000;0.000;0.000
12/2/2007;18:31:00;0.774;0.060;236.990;3.200;0.000;0.000;0.000
12/2/2007;18:32:00;0.776;0.058;237.570;3.200;0.000;0.000;0.000
12/2/2007;18:33:00;0.778;0.058;237.720;3.200;0.000;0.000;0.000
12/2/2007;18:34:00;0.778;0.058;237.790;3.200;0.000;0.000;0.000
12/2/2007;18:35:00;0.778;0.058;237.620;3.200;0.000;0.000;0.000
12/2/2007;18:36:00;0.776;0.060;237.100;3.200;0.000;0.000;0.000
12/2/2007;18:37:00;0.776;0.060;237.250;3.200;0.000;0.000;0.000
12/2/2007;18:38:00;0.778;0.060;237.350;3.200;0.000;0.000;0.000
12/2/2007;18:39:00;0.876;0.062;237.190;3.600;0.000;0.000;0.000
12/2/2007;18:40:00;0.978;0.054;236.560;4.200;0.000;0.000;0.000
12/2/2007;18:41:00;0.774;0.062;236.590;3.200;0.000;0.000;0.000
12/2/2007;18:42:00;0.780;0.058;237.160;3.200;0.000;0.000;0.000
12/2/2007;18:43:00;1.204;0.000;237.000;5.200;0.000;0.000;0.000
12/2/2007;18:44:00;0.942;0.064;236.580;4.000;0.000;0.000;0.000
12/2/2007;18:45:00;0.934;0.066;235.390;4.000;0.000;0.000;0.000
12/2/2007;18:46:00;0.940;0.064;236.390;4.000;0.000;0.000;0.000
12/2/2007;18:47:00;0.940;0.064;236.120;4.000;0.000;0.000;0.000
12/2/2007;18:48:00;1.004;0.000;235.650;4.200;0.000;0.000;0.000
12/2/2007;18:49:00;1.050;0.062;236.630;4.400;0.000;0.000;0.000
12/2/2007;18:50:00;1.046;0.062;236.520;4.400;0.000;0.000;0.000
12/2/2007;18:51:00;1.044;0.062;236.710;4.400;0.000;0.000;0.000
12/2/2007;18:52:00;1.138;0.058;236.190;4.800;0.000;0.000;0.000
12/2/2007;18:53:00;1.214;0.056;235.940;5.000;0.000;0.000;0.000
12/2/2007;18:54:00;1.222;0.062;237.050;5.000;0.000;0.000;0.000
12/2/2007;18:55:00;1.142;0.066;237.570;4.800;0.000;0.000;0.000
12/2/2007;18:56:00;1.070;0.062;236.450;4.400;0.000;0.000;0.000
12/2/2007;18:57:00;1.216;0.060;236.700;5.000;0.000;0.000;0.000
12/2/2007;18:58:00;1.226;0.062;237.310;5.200;0.000;0.000;0.000
12/2/2007;18:59:00;1.590;0.056;235.940;6.600;0.000;0.000;0.000
12/2/2007;19:00:00;1.550;0.060;235.010;6.600;0.000;0.000;0.000
12/2/2007;19:01:00;1.638;0.154;234.700;7.000;0.000;0.000;0.000
12/2/2007;19:02:00;1.592;0.148;234.750;6.800;0.000;0.000;0.000
12/2/2007;19:03:00;1.588;0.146;234.290;6.800;0.000;0.000;0.000
12/2/2007;19:04:00;1.580;0.142;233.680;6.800;0.000;0.000;0.000
12/2/2007;19:05:00;1.566;0.138;232.480;6.600;0.000;0.000;0.000
12/2/2007;19:06:00;1.526;0.078;233.380;6.400;0.000;0.000;0.000
12/2/2007;19:07:00;1.474;0.000;233.290;6.200;0.000;0.000;0.000
12/2/2007;19:08:00;1.496;0.000;233.710;6.400;0.000;0.000;0.000
12/2/2007;19:09:00;1.658;0.000;232.840;7.000;0.000;0.000;0.000
12/2/2007;19:10:00;1.640;0.000;233.930;7.000;0.000;0.000;0.000
12/2/2007;19:11:00;1.640;0.000;233.930;7.000;0.000;0.000;0.000
12/2/2007;19:12:00;1.428;0.000;234.890;6.000;0.000;0.000;0.000
12/2/2007;19:13:00;1.574;0.000;233.900;6.600;0.000;0.000;0.000
12/2/2007;19:14:00;1.634;0.000;233.760;7.000;0.000;0.000;0.000
12/2/2007;19:15:00;1.580;0.046;233.480;6.600;0.000;0.000;0.000
12/2/2007;19:16:00;1.574;0.064;234.150;6.600;0.000;0.000;0.000
12/2/2007;19:17:00;1.576;0.064;234.290;6.600;0.000;0.000;0.000
12/2/2007;19:18:00;1.574;0.064;234.150;6.600;0.000;0.000;0.000
12/2/2007;19:19:00;1.580;0.064;234.760;6.600;0.000;0.000;0.000
12/2/2007;19:20:00;1.574;0.064;234.240;6.600;0.000;0.000;0.000
12/2/2007;19:21:00;1.572;0.064;234.040;6.600;0.000;0.000;0.000
12/2/2007;19:22:00;1.578;0.064;234.630;6.600;0.000;0.000;0.000
12/2/2007;19:23:00;1.582;0.064;235.060;6.600;0.000;0.000;0.000
12/2/2007;19:24:00;1.578;0.064;234.660;6.600;0.000;0.000;0.000
12/2/2007;19:25:00;1.588;0.062;235.620;6.600;0.000;0.000;0.000
12/2/2007;19:26:00;1.590;0.062;235.810;6.600;0.000;0.000;0.000
12/2/2007;19:27:00;1.584;0.062;235.190;6.600;0.000;0.000;0.000
12/2/2007;19:28:00;1.584;0.064;235.220;6.600;0.000;0.000;0.000
12/2/2007;19:29:00;1.732;0.000;235.310;7.400;0.000;0.000;0.000
12/2/2007;19:30:00;4.642;0.000;234.360;19.800;0.000;0.000;0.000
12/2/2007;19:31:00;4.564;0.000;233.860;19.400;0.000;0.000;0.000
12/2/2007;19:32:00;4.628;0.054;233.710;19.800;0.000;0.000;0.000
12/2/2007;19:33:00;2.938;0.250;236.330;13.400;0.000;0.000;0.000
12/2/2007;19:34:00;2.448;0.304;236.550;10.400;0.000;0.000;0.000
12/2/2007;19:35:00;3.036;0.408;235.820;13.400;0.000;0.000;0.000
12/2/2007;19:36:00;5.640;0.318;233.090;24.400;0.000;0.000;0.000
12/2/2007;19:37:00;2.646;0.226;235.360;12.000;0.000;0.000;0.000
12/2/2007;19:38:00;2.750;0.312;234.760;12.200;0.000;0.000;0.000
12/2/2007;19:39:00;3.784;0.406;233.430;16.200;0.000;0.000;0.000
12/2/2007;19:40:00;3.168;0.316;234.240;14.000;0.000;0.000;0.000
12/2/2007;19:41:00;2.294;0.218;235.940;9.600;0.000;0.000;0.000
12/2/2007;19:42:00;2.312;0.226;237.150;9.800;0.000;0.000;0.000
12/2/2007;19:43:00;2.270;0.222;236.460;9.600;0.000;0.000;0.000
12/2/2007;19:44:00;2.212;0.140;235.460;9.400;0.000;0.000;0.000
12/2/2007;19:45:00;2.234;0.204;234.770;9.400;0.000;0.000;0.000
12/2/2007;19:46:00;2.284;0.250;234.390;9.800;0.000;2.000;0.000
12/2/2007;19:47:00;2.294;0.300;234.720;9.800;0.000;1.000;0.000
12/2/2007;19:48:00;2.760;0.402;234.150;12.400;0.000;1.000;0.000
12/2/2007;19:49:00;3.392;0.446;234.210;14.800;0.000;2.000;0.000
12/2/2007;19:50:00;3.008;0.438;236.100;13.200;0.000;1.000;0.000
12/2/2007;19:51:00;2.082;0.314;237.580;8.800;0.000;2.000;0.000
12/2/2007;19:52:00;2.078;0.312;237.410;8.800;0.000;1.000;0.000
12/2/2007;19:53:00;2.078;0.312;237.560;8.800;0.000;1.000;0.000
12/2/2007;19:54:00;2.080;0.314;237.830;8.800;0.000;2.000;0.000
12/2/2007;19:55:00;2.356;0.366;236.630;10.400;0.000;1.000;0.000
12/2/2007;19:56:00;3.512;0.446;235.180;15.000;0.000;1.000;0.000
12/2/2007;19:57:00;3.466;0.398;233.890;14.800;0.000;2.000;0.000
12/2/2007;19:58:00;2.900;0.360;235.340;12.800;0.000;1.000;0.000
12/2/2007;19:59:00;2.052;0.306;236.100;8.800;0.000;1.000;0.000
12/2/2007;20:00:00;1.964;0.250;235.240;8.400;0.000;2.000;0.000
12/2/2007;20:01:00;1.830;0.154;236.110;7.600;0.000;1.000;0.000
12/2/2007;20:02:00;1.836;0.158;236.720;7.800;0.000;1.000;0.000
12/2/2007;20:03:00;1.830;0.154;236.330;7.600;0.000;1.000;0.000
12/2/2007;20:04:00;1.828;0.156;236.230;7.600;0.000;2.000;0.000
12/2/2007;20:05:00;1.806;0.146;234.500;7.600;0.000;1.000;0.000
12/2/2007;20:06:00;1.746;0.050;234.790;7.400;0.000;1.000;0.000
12/2/2007;20:07:00;1.816;0.110;235.920;7.600;0.000;1.000;0.000
12/2/2007;20:08:00;1.866;0.182;236.040;7.800;0.000;2.000;0.000
12/2/2007;20:09:00;1.858;0.180;235.770;7.800;0.000;1.000;0.000
12/2/2007;20:10:00;1.866;0.184;236.600;7.800;0.000;1.000;0.000
12/2/2007;20:11:00;1.870;0.186;236.770;7.800;0.000;1.000;0.000
12/2/2007;20:12:00;1.874;0.188;237.620;7.800;0.000;1.000;0.000
12/2/2007;20:13:00;1.864;0.186;237.100;7.800;0.000;2.000;0.000
12/2/2007;20:14:00;1.858;0.184;236.610;7.800;0.000;1.000;0.000
12/2/2007;20:15:00;1.850;0.182;236.080;7.800;0.000;1.000;0.000
12/2/2007;20:16:00;1.862;0.188;237.260;7.800;0.000;1.000;0.000
12/2/2007;20:17:00;1.858;0.186;236.930;7.800;0.000;1.000;0.000
12/2/2007;20:18:00;1.876;0.188;237.450;7.800;0.000;1.000;0.000
12/2/2007;20:19:00;1.870;0.192;238.110;7.800;0.000;1.000;0.000
12/2/2007;20:20:00;1.858;0.192;238.290;7.800;0.000;2.000;0.000
12/2/2007;20:21:00;3.130;0.160;236.670;13.400;0.000;1.000;9.000
12/2/2007;20:22:00;3.502;0.000;235.280;14.800;0.000;0.000;17.000
12/2/2007;20:23:00;3.530;0.064;236.060;14.800;1.000;0.000;18.000
12/2/2007;20:24:00;4.080;0.078;235.910;17.400;1.000;0.000;17.000
12/2/2007;20:25:00;4.752;0.092;234.880;20.200;1.000;0.000;17.000
12/2/2007;20:26:00;3.734;0.092;235.190;15.800;1.000;0.000;17.000
12/2/2007;20:27:00;4.534;0.072;234.030;19.400;2.000;0.000;17.000
12/2/2007;20:28:00;3.966;0.096;235.140;16.800;1.000;0.000;17.000
12/2/2007;20:29:00;3.886;0.092;235.810;16.400;1.000;0.000;17.000
12/2/2007;20:30:00;3.986;0.048;236.380;16.800;1.000;0.000;17.000
12/2/2007;20:31:00;4.010;0.000;236.690;16.800;1.000;0.000;18.000
12/2/2007;20:32:00;3.998;0.000;236.380;16.800;2.000;0.000;17.000
12/2/2007;20:33:00;3.964;0.000;235.220;16.800;1.000;0.000;17.000
12/2/2007;20:34:00;3.962;0.000;235.570;16.800;1.000;0.000;17.000
12/2/2007;20:35:00;3.970;0.000;235.520;16.800;1.000;0.000;17.000
12/2/2007;20:36:00;3.878;0.000;235.900;16.400;2.000;0.000;17.000
12/2/2007;20:37:00;3.814;0.000;235.760;16.200;1.000;0.000;17.000
12/2/2007;20:38:00;3.904;0.000;235.190;16.600;1.000;0.000;17.000
12/2/2007;20:39:00;4.320;0.000;233.550;18.400;1.000;0.000;17.000
12/2/2007;20:40:00;4.330;0.000;234.020;18.400;1.000;0.000;17.000
12/2/2007;20:41:00;4.346;0.054;234.900;18.400;1.000;0.000;17.000
12/2/2007;20:42:00;4.346;0.050;235.660;18.400;1.000;0.000;17.000
12/2/2007;20:43:00;4.376;0.000;235.590;18.600;1.000;0.000;17.000
12/2/2007;20:44:00;5.796;0.000;231.090;25.400;26.000;0.000;16.000
12/2/2007;20:45:00;6.178;0.086;231.210;26.600;36.000;0.000;16.000
12/2/2007;20:46:00;6.050;0.112;231.850;26.000;36.000;0.000;17.000
12/2/2007;20:47:00;5.728;0.000;232.840;24.600;37.000;0.000;17.000
12/2/2007;20:48:00;5.688;0.000;233.160;24.400;36.000;0.000;16.000
12/2/2007;20:49:00;5.780;0.000;233.760;24.600;37.000;0.000;17.000
12/2/2007;20:50:00;5.762;0.000;233.570;24.600;37.000;0.000;17.000
12/2/2007;20:51:00;5.714;0.000;234.260;24.400;36.000;0.000;17.000
12/2/2007;20:52:00;5.734;0.000;234.700;24.400;37.000;0.000;16.000
12/2/2007;20:53:00;5.716;0.000;234.420;24.400;37.000;0.000;17.000
12/2/2007;20:54:00;5.716;0.000;234.290;24.400;37.000;0.000;17.000
12/2/2007;20:55:00;5.668;0.000;232.960;24.200;36.000;0.000;17.000
12/2/2007;20:56:00;4.880;0.000;233.250;21.400;26.000;0.000;17.000
12/2/2007;20:57:00;3.594;0.046;234.990;15.200;1.000;0.000;16.000
12/2/2007;20:58:00;3.560;0.000;234.050;15.200;1.000;0.000;17.000
12/2/2007;20:59:00;3.566;0.046;234.180;15.200;1.000;0.000;17.000
12/2/2007;21:00:00;3.504;0.070;234.980;14.800;1.000;0.000;17.000
12/2/2007;21:01:00;3.500;0.076;234.900;14.800;2.000;0.000;17.000
12/2/2007;21:02:00;3.530;0.076;236.030;15.000;1.000;0.000;17.000
12/2/2007;21:03:00;3.546;0.074;236.670;15.000;1.000;0.000;17.000
12/2/2007;21:04:00;3.540;0.072;236.730;15.000;1.000;0.000;17.000
12/2/2007;21:05:00;3.560;0.070;237.480;15.000;1.000;0.000;18.000
12/2/2007;21:06:00;3.588;0.068;238.870;15.000;2.000;0.000;17.000
12/2/2007;21:07:00;3.596;0.066;239.020;15.000;1.000;0.000;18.000
12/2/2007;21:08:00;3.598;0.068;239.240;15.000;1.000;0.000;17.000
12/2/2007;21:09:00;3.594;0.070;238.790;15.000;1.000;0.000;18.000
12/2/2007;21:10:00;3.710;0.074;237.800;15.600;1.000;0.000;17.000
12/2/2007;21:11:00;3.592;0.072;238.470;15.000;2.000;0.000;17.000
12/2/2007;21:12:00;2.540;0.062;238.990;10.600;1.000;0.000;1.000
12/2/2007;21:13:00;2.532;0.064;238.330;10.600;1.000;0.000;0.000
12/2/2007;21:14:00;2.512;0.068;237.400;10.600;1.000;0.000;0.000
12/2/2007;21:15:00;2.518;0.066;237.670;10.600;2.000;0.000;0.000
12/2/2007;21:16:00;2.528;0.064;238.600;10.600;1.000;0.000;0.000
12/2/2007;21:17:00;2.580;0.000;237.760;10.800;1.000;0.000;0.000
12/2/2007;21:18:00;2.592;0.000;237.870;10.800;1.000;0.000;0.000
12/2/2007;21:19:00;2.586;0.000;237.350;10.800;1.000;0.000;0.000
12/2/2007;21:20:00;2.580;0.000;237.410;10.800;2.000;0.000;0.000
12/2/2007;21:21:00;2.570;0.000;236.960;10.800;1.000;0.000;0.000
12/2/2007;21:22:00;2.568;0.000;236.770;10.800;1.000;0.000;0.000
12/2/2007;21:23:00;2.664;0.116;237.090;11.200;1.000;0.000;0.000
12/2/2007;21:24:00;2.688;0.160;237.730;11.200;1.000;0.000;0.000
12/2/2007;21:25:00;2.676;0.162;237.900;11.200;2.000;0.000;0.000
12/2/2007;21:26:00;2.670;0.164;238.010;11.200;1.000;0.000;0.000
12/2/2007;21:27:00;2.504;0.152;236.330;10.600;1.000;0.000;0.000
12/2/2007;21:28:00;2.638;0.150;236.540;11.200;1.000;0.000;0.000
12/2/2007;21:29:00;2.622;0.148;235.780;11.000;2.000;0.000;0.000
12/2/2007;21:30:00;2.622;0.148;235.920;11.000;1.000;0.000;0.000
12/2/2007;21:31:00;2.680;0.164;235.910;11.400;1.000;0.000;0.000
12/2/2007;21:32:00;2.530;0.084;235.770;10.600;1.000;0.000;0.000
12/2/2007;21:33:00;2.522;0.072;236.320;10.600;1.000;0.000;0.000
12/2/2007;21:34:00;2.096;0.096;238.170;8.800;2.000;0.000;0.000
12/2/2007;21:35:00;1.904;0.096;238.410;8.000;1.000;0.000;0.000
12/2/2007;21:36:00;2.222;0.102;238.150;9.400;1.000;0.000;0.000
12/2/2007;21:37:00;2.318;0.108;238.220;9.800;1.000;0.000;0.000
12/2/2007;21:38:00;2.100;0.000;239.110;8.800;1.000;0.000;0.000
12/2/2007;21:39:00;2.134;0.000;239.100;9.000;2.000;0.000;0.000
